student_id,year,country,gender,education_level,accepted,has_disability,disability_type
2024_1108,2024,US,male,phd,0,0,none
2024_1109,2024,United States,non_binary,phd,1,1,multiple
2024_1110,2024,UK,non_binary,masters,1,0,none
2024_1111,2024,India,non_binary,phd,1,1,visual
2024_1112,2024,USA,non_binary,phd,1,0,none
2024_1113,2024,India,non_binary,phd,1,0,none
2024_1114,2024,Germany,female,phd,1,0,none
2024_1115,2024,Peru,male,masters,0,1,hearing
2024_1116,2024,Brazil,female,phd,1,0,none
2024_1117,2024,USA,female,phd,1,0,none
2024_1118,2024,Brazil,female,phd,0,0,none
2024_1119,2024,United Kingdom,female,phd,1,1,cognitive
2024_1120,2024,USA,non_binary,undergrad,1,1,motor
2024_1121,2024,Peru,male,undergrad,0,0,none
2024_1122,2024,USA,male,undergrad,0,1,motor
2024_1123,2024,Peru,female,phd,0,0,none
2024_1124,2024,Kenya,female,undergrad,1,0,none
2024_1125,2024,Germany,male,undergrad,1,0,none
2024_1126,2024,US,female,phd,1,0,none
2024_1127,2024,Brasil,male,phd,1,0,none
2024_1128,2024,UK,female,undergrad,1,0,none
2024_1129,2024,USA,male,phd,1,0,none
2024_1130,2024,USA,male,phd,1,1,cognitive
2024_1131,2024,India,non_binary,undergrad,1,1,visual
2024_1132,2024,Germany,male,masters,1,0,none
2024_1133,2024,India,female,masters,1,0,none
2024_1134,2024,Peru,non_binary,undergrad,0,0,none
2024_1135,2024,Peru,non_binary,undergrad,1,0,none
2024_1136,2024,United Kingdom,male,masters,1,0,none
2024_1137,2024,Peru,male,masters,1,0,none
2024_1138,2024,Peru,female,masters,1,0,none
2024_1139,2024,India,female,undergrad,1,0,none
2024_1140,2024,USA,female,phd,1,0,none
2024_1141,2024,India,female,phd,1,0,none
2024_1142,2024,Peru,male,masters,0,0,none
2024_1143,2024,Peru,female,undergrad,1,1,motor
2024_1144,2024,Brazil,non_binary,undergrad,0,0,none
2024_1145,2024,Brazil,non_binary,phd,0,1,visual
2024_1146,2024,Kenya,male,phd,0,0,none
2024_1147,2024,India,male,undergrad,1,0,none
2024_1148,2024,India,male,phd,1,0,none
2024_1149,2024,India,female,phd,0,0,none
2024_1150,2024,India,male,undergrad,1,0,none
2024_1151,2024,USA,female,undergrad,1,1,hearing
2024_1152,2024,USA,male,phd,1,0,none
2024_1153,2024,India,female,undergrad,1,1,visual
2024_1154,2024,UK,female,masters,1,0,none
2024_1155,2024,India,male,undergrad,1,0,none
2024_1156,2024,Peru,female,undergrad,1,0,none
2024_1157,2024,Peru,non_binary,phd,1,0,none
2024_1158,2024,Peru,female,masters,1,0,none
2024_1159,2024,India,non_binary,masters,0,0,none
2024_1160,2024,India,female,phd,0,0,none
2024_1161,2024,Peru,male,undergrad,0,1,prefer_not_to_say
2024_1162,2024,Brazil,male,masters,0,0,none
2024_1163,2024,Germany,female,masters,1,0,none
2024_1164,2024,India,male,masters,1,0,none
2024_1165,2024,UK,male,masters,0,0,none
2024_1166,2024,India,non_binary,phd,1,0,none
2024_1167,2024,Peru,female,undergrad,1,0,none
2024_1168,2024,UK,non_binary,masters,1,0,none
2024_1169,2024,UK,male,masters,1,1,motor
2024_1170,2024,Brazil,non_binary,masters,0,0,none
2024_1171,2024,India,male,undergrad,1,0,none
2024_1172,2024,Kenya,female,masters,0,1,cognitive
2024_1173,2024,Brazil,non_binary,masters,1,0,none
2024_1174,2024,Brazil,female,undergrad,1,0,none
2024_1175,2024,UK,female,masters,1,0,none
2024_1176,2024,Peru,male,phd,1,0,none
2024_1177,2024,India,male,undergrad,0,0,none
2024_1178,2024,India,non_binary,phd,1,0,none
2024_1179,2024,UK,male,masters,1,0,none
2024_1180,2024,India,male,undergrad,1,0,none
2024_1181,2024,Kenya,male,undergrad,1,0,none
2024_1182,2024,UK,female,undergrad,1,0,none
2024_1183,2024,United Kingdom,male,masters,1,1,hearing
2024_1184,2024,Germany,male,undergrad,1,1,cognitive
2024_1185,2024,Brasil,female,masters,1,0,none
2024_1186,2024,India,female,phd,1,1,multiple
2024_1187,2024,USA,male,undergrad,1,0,none
2024_1188,2024,USA,non_binary,undergrad,1,0,none
2024_1189,2024,India,female,phd,1,0,none
2024_1190,2024,USA,female,undergrad,1,0,none
2024_1191,2024,India,non_binary,phd,1,1,motor
2024_1192,2024,India,male,masters,1,0,none
2024_1193,2024,Kenya,female,phd,0,0,none
2024_1194,2024,Germany,male,masters,1,1,cognitive
2024_1195,2024,India,male,phd,0,0,none
2024_1196,2024,India,female,phd,0,0,none
2024_1197,2024,UK,male,phd,1,0,none
2024_1198,2024,India,male,phd,1,0,none
2024_1199,2024,UK,non_binary,phd,1,0,none
2025_0,2025,Germany,female,undergrad,1,1,cognitive
2025_1,2025,Germany,female,masters,1,1,motor
2025_2,2025,Peru,female,undergrad,1,0,none
2025_3,2025,Germany,non_binary,undergrad,1,0,none
2025_4,2025,UK,female,undergrad,0,1,motor
2025_5,2025,Kenya,male,phd,1,1,hearing
2025_6,2025,Brazil,female,masters,0,1,hearing
2025_7,2025,Germany,non_binary,undergrad,0,0,none
2025_8,2025,Kenya,non_binary,masters,1,0,none
2025_9,2025,India,male,undergrad,0,0,none
2025_10,2025,India,female,phd,1,0,none
2025_11,2025,USA,non_binary,masters,0,0,none
2025_12,2025,US,male,masters,1,0,none
2025_13,2025,Peru,non_binary,phd,0,0,none
2025_14,2025,Kenya,female,undergrad,1,0,none
2025_15,2025,Germany,female,masters,1,1,visual
2025_16,2025,UK,male,phd,0,1,cognitive
2025_17,2025,Germany,female,masters,1,1,cognitive
2025_18,2025,Kenya,female,phd,0,0,none
2025_19,2025,USA,non_binary,masters,1,0,none
2025_20,2025,Brazil,male,masters,0,0,none
2025_21,2025,Germany,male,masters,1,0,none
2025_22,2025,UK,male,undergrad,1,1,multiple
2025_23,2025,Kenya,female,phd,1,1,visual
2025_24,2025,UK,non_binary,undergrad,0,0,none
2025_25,2025,UK,non_binary,undergrad,0,0,none
2025_26,2025,Peru,non_binary,phd,1,1,motor
2025_27,2025,Kenya,female,undergrad,1,0,none
2025_28,2025,Kenya,male,phd,0,0,none
2025_29,2025,India,male,phd,1,0,none
2025_30,2025,Brasil,male,undergrad,1,0,none
2025_31,2025,United Kingdom,male,phd,1,0,none
2025_32,2025,Germany,male,undergrad,0,0,none
2025_33,2025,United Kingdom,female,phd,1,0,none
2025_34,2025,Peru,non_binary,masters,1,0,none
2025_35,2025,India,female,phd,1,1,motor
2025_36,2025,India,female,phd,1,0,none
2025_37,2025,Peru,non_binary,phd,1,1,motor
2025_38,2025,Germany,female,phd,1,0,none
2025_39,2025,Germany,female,phd,0,0,none
2025_40,2025,Germany,male,masters,0,0,none
2025_41,2025,USA,male,phd,1,1,hearing
2025_42,2025,India,female,masters,1,0,none
2025_43,2025,India,female,phd,1,0,none
2025_44,2025,Germany,non_binary,masters,0,1,prefer_not_to_say
2025_45,2025,Brasil,non_binary,masters,0,1,motor
2025_46,2025,India,non_binary,masters,1,0,none
2025_47,2025,Peru,female,undergrad,1,0,none
2025_48,2025,Peru,female,masters,0,0,none
2025_49,2025,Kenya,male,phd,0,0,none
2025_50,2025,India,non_binary,undergrad,0,1,motor
2025_51,2025,India,male,phd,1,1,visual
2025_52,2025,Peru,non_binary,phd,1,0,none
2025_53,2025,Peru,non_binary,phd,0,0,none
2025_54,2025,Kenya,female,masters,0,0,none
2025_55,2025,Germany,male,phd,1,0,none
2025_56,2025,Kenya,female,phd,1,1,prefer_not_to_say
2025_57,2025,Brazil,non_binary,masters,1,0,none
2025_58,2025,UK,male,undergrad,1,1,cognitive
2025_59,2025,India,male,undergrad,1,0,none
2025_60,2025,Kenya,non_binary,phd,0,0,none
2025_61,2025,Peru,non_binary,undergrad,1,0,none
2025_62,2025,India,non_binary,phd,0,0,none
2025_63,2025,India,female,undergrad,0,0,none
2025_64,2025,India,female,undergrad,1,0,none
2025_65,2025,Kenya,non_binary,masters,1,0,none
2025_66,2025,Peru,female,masters,1,0,none
2025_67,2025,UK,male,undergrad,1,0,none
2025_68,2025,India,non_binary,undergrad,0,0,none
2025_69,2025,Kenya,male,masters,1,0,none
2025_70,2025,United Kingdom,female,phd,0,0,none
2025_71,2025,Brazil,female,masters,1,0,none
2025_72,2025,Kenya,non_binary,undergrad,0,0,none
2025_73,2025,Kenya,non_binary,masters,0,0,none
2025_74,2025,United Kingdom,male,phd,1,0,none
2025_75,2025,India,male,phd,1,1,multiple
2025_76,2025,Brazil,male,masters,1,0,none
2025_77,2025,Germany,female,phd,1,0,none
2025_78,2025,Brasil,female,phd,1,0,none
2025_79,2025,UK,female,phd,0,1,hearing
2025_80,2025,Brazil,non_binary,phd,1,0,none
2025_81,2025,USA,non_binary,phd,1,1,prefer_not_to_say
2025_82,2025,Germany,male,masters,0,1,hearing
2025_83,2025,Germany,female,undergrad,1,0,none
2025_84,2025,Germany,female,undergrad,0,0,none
2025_85,2025,USA,male,masters,1,1,prefer_not_to_say
2025_86,2025,India,female,phd,0,0,none
2025_87,2025,Peru,non_binary,phd,0,0,none
2025_88,2025,Brazil,non_binary,undergrad,1,0,none
2025_89,2025,Kenya,female,masters,1,0,none
2025_90,2025,Peru,non_binary,masters,1,0,none
2025_91,2025,USA,female,undergrad,0,1,motor
2025_92,2025,Kenya,female,masters,1,0,none
2025_93,2025,US,female,undergrad,1,0,none
2025_94,2025,Kenya,female,undergrad,0,1,motor
2025_95,2025,Kenya,female,masters,0,0,none
2025_96,2025,USA,non_binary,phd,0,1,prefer_not_to_say
2025_97,2025,Brazil,non_binary,undergrad,1,0,none
2025_98,2025,Germany,male,phd,1,0,none
2025_99,2025,USA,male,phd,1,0,none
2025_100,2025,Peru,male,phd,1,0,none
2025_101,2025,Kenya,female,masters,1,0,none
2025_102,2025,Germany,female,undergrad,1,1,hearing
2025_103,2025,Germany,male,undergrad,1,1,multiple
2025_104,2025,Germany,male,masters,0,1,multiple
2025_105,2025,United Kingdom,female,undergrad,1,1,visual
2025_106,2025,UK,non_binary,undergrad,0,0,none
2025_107,2025,UK,non_binary,undergrad,1,1,cognitive
2025_108,2025,Brazil,male,masters,0,0,none
2025_109,2025,USA,non_binary,phd,0,1,prefer_not_to_say
2025_110,2025,UK,male,undergrad,1,1,cognitive
2025_111,2025,United Kingdom,female,undergrad,1,0,none
2025_112,2025,USA,non_binary,masters,0,0,none
2025_113,2025,USA,non_binary,undergrad,0,0,none
2025_114,2025,Brazil,male,undergrad,1,0,none
2025_115,2025,Germany,male,masters,1,0,none
2025_116,2025,Peru,female,undergrad,0,0,none
2025_117,2025,UK,female,masters,1,0,none
2025_118,2025,United Kingdom,non_binary,masters,1,1,cognitive
2025_119,2025,Peru,female,phd,1,0,none
2025_120,2025,India,non_binary,phd,1,0,none
2025_121,2025,Brazil,female,undergrad,1,0,none
2025_122,2025,Brazil,female,masters,1,0,none
2025_123,2025,Kenya,male,masters,1,1,multiple
2025_124,2025,Germany,female,undergrad,0,0,none
2025_125,2025,India,female,undergrad,0,0,none
2025_126,2025,Kenya,non_binary,undergrad,0,0,none
2025_127,2025,USA,non_binary,masters,1,0,none
2025_128,2025,India,female,undergrad,1,1,motor
2025_129,2025,Germany,female,undergrad,1,1,cognitive
2025_130,2025,UK,male,masters,1,0,none
2025_131,2025,UK,female,undergrad,0,0,none
2025_132,2025,Germany,male,phd,0,0,none
2025_133,2025,USA,female,phd,1,0,none
2025_134,2025,Kenya,non_binary,phd,1,0,none
2025_135,2025,Kenya,female,undergrad,1,0,none
2025_136,2025,UK,female,undergrad,1,0,none
2025_137,2025,Germany,female,phd,1,0,none
2025_138,2025,Peru,non_binary,phd,1,1,visual
2025_139,2025,Kenya,non_binary,masters,1,0,none
2025_140,2025,Peru,non_binary,masters,1,1,motor
2025_141,2025,Germany,female,phd,1,1,hearing
2025_142,2025,Kenya,female,masters,0,0,none
2025_143,2025,Brazil,female,masters,0,0,none
2025_144,2025,Germany,male,phd,1,1,multiple
2025_145,2025,Brasil,female,phd,1,1,visual
2025_146,2025,India,male,phd,1,0,none
2025_147,2025,Kenya,non_binary,undergrad,0,0,none
2025_148,2025,India,male,masters,1,1,hearing
2025_149,2025,India,male,masters,1,1,hearing
2025_150,2025,Brazil,non_binary,masters,0,0,none
2025_151,2025,Kenya,non_binary,undergrad,1,0,none
2025_152,2025,Peru,female,undergrad,1,0,none
2025_153,2025,India,female,phd,1,1,cognitive
2025_154,2025,USA,male,masters,1,0,none
2025_155,2025,Peru,female,phd,1,0,none
2025_156,2025,Brasil,non_binary,masters,1,0,none
2025_157,2025,India,male,phd,0,0,none
2025_158,2025,India,male,undergrad,1,0,none
2025_159,2025,Brazil,non_binary,masters,1,1,cognitive
2025_160,2025,USA,female,phd,1,0,none
2025_161,2025,Brazil,female,undergrad,1,1,multiple
2025_162,2025,Kenya,female,undergrad,1,0,none
2025_163,2025,Brazil,non_binary,phd,1,0,none
2025_164,2025,Peru,non_binary,phd,0,1,motor
2025_165,2025,India,male,phd,1,0,none
2025_166,2025,Peru,non_binary,phd,1,0,none
2025_167,2025,India,female,undergrad,0,1,prefer_not_to_say
2025_168,2025,Peru,female,masters,1,0,none
2025_169,2025,United States,female,phd,1,1,visual
2025_170,2025,Germany,male,undergrad,1,1,visual
2025_171,2025,Germany,non_binary,phd,1,0,none
2025_172,2025,Peru,non_binary,masters,0,0,none
2025_173,2025,Kenya,non_binary,phd,0,1,multiple
2025_174,2025,USA,female,undergrad,1,0,none
2025_175,2025,Brasil,female,undergrad,0,0,none
2025_176,2025,Kenya,male,masters,0,0,none
2025_177,2025,Kenya,non_binary,undergrad,0,0,none
2025_178,2025,India,male,masters,1,0,none
2025_179,2025,USA,male,undergrad,0,0,none
2025_180,2025,USA,female,undergrad,1,0,none
2025_181,2025,USA,non_binary,undergrad,1,0,none
2025_182,2025,Peru,male,masters,1,0,none
2025_183,2025,Germany,male,undergrad,0,1,hearing
2025_184,2025,Peru,non_binary,undergrad,0,1,multiple
2025_185,2025,India,male,phd,1,0,none
2025_186,2025,USA,female,undergrad,1,0,none
2025_187,2025,India,non_binary,masters,0,1,hearing
2025_188,2025,Brasil,female,undergrad,1,0,none
2025_189,2025,United States,male,phd,1,0,none
2025_190,2025,Peru,male,masters,1,1,multiple
2025_191,2025,Kenya,female,phd,1,0,none
2025_192,2025,India,male,undergrad,1,0,none
2025_193,2025,Brazil,non_binary,undergrad,1,0,none
2025_194,2025,India,female,undergrad,0,0,none
2025_195,2025,Kenya,male,masters,1,1,visual
2025_196,2025,Brazil,female,phd,1,0,none
2025_197,2025,Germany,male,undergrad,1,1,multiple
2025_198,2025,USA,male,undergrad,0,0,none
2025_199,2025,UK,male,undergrad,0,0,none
2025_200,2025,UK,male,masters,1,0,none
2025_201,2025,UK,non_binary,phd,0,0,none
2025_202,2025,Peru,female,undergrad,1,0,none
2025_203,2025,Brazil,female,masters,0,0,none
2025_204,2025,Germany,non_binary,masters,1,0,none
2025_205,2025,Kenya,non_binary,phd,1,0,none
2025_206,2025,UK,non_binary,phd,0,1,hearing
2025_207,2025,Kenya,male,phd,1,0,none
2025_208,2025,Germany,female,phd,1,0,none
2025_209,2025,Peru,non_binary,phd,1,0,none
2025_210,2025,India,non_binary,undergrad,0,0,none
2025_211,2025,Peru,female,masters,1,1,visual
2025_212,2025,Brasil,non_binary,undergrad,1,0,none
2025_213,2025,Brasil,male,masters,1,0,none
2025_214,2025,Peru,male,masters,1,0,none
2025_215,2025,Germany,female,undergrad,0,1,cognitive
2025_216,2025,Kenya,female,masters,0,0,none
2025_217,2025,USA,female,masters,1,0,none
2025_218,2025,Germany,male,masters,1,0,none
2025_219,2025,USA,female,masters,0,0,none
2025_220,2025,Peru,female,phd,0,1,hearing
2025_221,2025,Kenya,female,masters,1,0,none
2025_222,2025,Peru,female,undergrad,1,0,none
2025_223,2025,Brasil,non_binary,phd,1,0,none
2025_224,2025,India,non_binary,undergrad,1,0,none
2025_225,2025,Peru,female,masters,1,0,none
2025_226,2025,Germany,non_binary,undergrad,0,0,none
2025_227,2025,UK,female,undergrad,1,0,none
2025_228,2025,Germany,non_binary,masters,1,0,none
2025_229,2025,Kenya,female,masters,1,0,none
2025_230,2025,USA,male,phd,1,1,visual
2025_231,2025,India,non_binary,phd,1,0,none
2025_232,2025,UK,female,masters,1,0,none
2025_233,2025,Brazil,male,masters,0,0,none
2025_234,2025,USA,non_binary,phd,1,0,none
2025_235,2025,UK,non_binary,phd,1,0,none
2025_236,2025,Peru,male,masters,1,0,none
2025_237,2025,Kenya,male,masters,1,0,none
2025_238,2025,Peru,female,phd,1,0,none
2025_239,2025,Brazil,male,phd,0,1,cognitive
2025_240,2025,India,non_binary,undergrad,1,0,none
2025_241,2025,Peru,non_binary,undergrad,1,0,none
2025_242,2025,Brazil,female,undergrad,0,1,visual
2025_243,2025,India,female,undergrad,0,0,none
2025_244,2025,UK,female,masters,1,0,none
2025_245,2025,UK,female,masters,0,0,none
2025_246,2025,UK,male,masters,1,0,none
2025_247,2025,Brasil,female,phd,1,0,none
2025_248,2025,UK,female,undergrad,0,0,none
2025_249,2025,Kenya,male,undergrad,1,1,cognitive
2025_250,2025,Peru,non_binary,undergrad,1,0,none
2025_251,2025,United Kingdom,female,undergrad,1,0,none
2025_252,2025,Germany,female,undergrad,0,0,none
2025_253,2025,Peru,female,phd,1,1,prefer_not_to_say
2025_254,2025,US,male,masters,1,0,none
2025_255,2025,Germany,non_binary,masters,1,0,none
2025_256,2025,UK,non_binary,undergrad,0,0,none
2025_257,2025,UK,non_binary,phd,1,1,prefer_not_to_say
2025_258,2025,India,male,undergrad,1,0,none
2025_259,2025,United Kingdom,male,masters,1,0,none
2025_260,2025,Germany,non_binary,phd,0,0,none
2025_261,2025,Germany,female,undergrad,1,0,none
2025_262,2025,Peru,non_binary,undergrad,0,1,cognitive
2025_263,2025,UK,female,phd,0,0,none
2025_264,2025,Brasil,non_binary,phd,1,0,none
2025_265,2025,Brazil,non_binary,undergrad,1,0,none
2025_266,2025,USA,male,masters,0,0,none
2025_267,2025,Peru,female,phd,1,0,none
2025_268,2025,India,male,undergrad,1,0,none
2025_269,2025,India,male,phd,1,1,visual
2025_270,2025,Peru,male,undergrad,1,0,none
2025_271,2025,Germany,non_binary,undergrad,0,0,none
2025_272,2025,Germany,male,phd,1,0,none
2025_273,2025,India,non_binary,phd,1,0,none
2025_274,2025,US,male,masters,1,0,none
2025_275,2025,Brazil,male,undergrad,1,0,none
2025_276,2025,Kenya,non_binary,undergrad,1,0,none
2025_277,2025,Peru,female,masters,0,1,motor
2025_278,2025,Brasil,male,masters,1,0,none
2025_279,2025,US,female,masters,1,0,none
2025_280,2025,Peru,non_binary,masters,1,0,none
2025_281,2025,Kenya,non_binary,phd,0,0,none
2025_282,2025,Germany,female,undergrad,1,0,none
2025_283,2025,India,male,phd,0,0,none
2025_284,2025,Germany,non_binary,phd,0,1,cognitive
2025_285,2025,Peru,non_binary,undergrad,1,0,none
2025_286,2025,Kenya,male,masters,1,1,cognitive
2025_287,2025,Brazil,non_binary,phd,1,0,none
2025_288,2025,India,non_binary,phd,0,0,none
2025_289,2025,Kenya,female,phd,1,0,none
2025_290,2025,Germany,male,undergrad,1,0,none
2025_291,2025,UK,male,undergrad,0,0,none
2025_292,2025,India,non_binary,undergrad,0,0,none
2025_293,2025,Germany,male,undergrad,1,1,hearing
2025_294,2025,UK,male,masters,1,0,none
2025_295,2025,Peru,male,phd,1,0,none
2025_296,2025,Brazil,non_binary,undergrad,1,1,prefer_not_to_say
2025_297,2025,Kenya,male,undergrad,1,0,none
2025_298,2025,UK,male,undergrad,1,0,none
2025_299,2025,Peru,male,masters,0,1,cognitive
2025_300,2025,Peru,non_binary,undergrad,0,0,none
2025_301,2025,Germany,female,masters,1,0,none
2025_302,2025,Germany,female,phd,1,1,multiple
2025_303,2025,USA,female,masters,1,0,none
2025_304,2025,Kenya,male,undergrad,0,0,none
2025_305,2025,Peru,non_binary,phd,1,1,visual
2025_306,2025,Germany,male,masters,0,0,none
2025_307,2025,USA,female,undergrad,0,0,none
2025_308,2025,Kenya,male,masters,1,1,hearing
2025_309,2025,UK,male,masters,0,0,none
2025_310,2025,Peru,female,undergrad,1,0,none
2025_311,2025,USA,female,phd,1,0,none
2025_312,2025,Peru,female,undergrad,1,0,none
2025_313,2025,India,male,phd,1,0,none
2025_314,2025,Brazil,non_binary,undergrad,1,0,none
2025_315,2025,Peru,male,phd,1,0,none
2025_316,2025,USA,non_binary,undergrad,1,0,none
2025_317,2025,Brazil,non_binary,phd,1,0,none
2025_318,2025,Kenya,male,masters,1,1,visual
2025_319,2025,United States,non_binary,masters,0,0,none
2025_320,2025,Peru,male,masters,1,0,none
2025_321,2025,Germany,female,masters,1,0,none
2025_322,2025,India,female,phd,1,0,none
2025_323,2025,UK,female,undergrad,1,1,hearing
2025_324,2025,UK,male,masters,1,0,none
2025_325,2025,Brazil,female,phd,0,1,visual
2025_326,2025,Kenya,female,masters,1,0,none
2025_327,2025,United Kingdom,female,undergrad,0,1,motor
2025_328,2025,India,non_binary,masters,0,0,none
2025_329,2025,Kenya,non_binary,undergrad,1,0,none
2025_330,2025,India,male,undergrad,1,0,none
2025_331,2025,UK,female,undergrad,0,1,visual
2025_332,2025,Peru,male,phd,0,0,none
2025_333,2025,Kenya,male,masters,1,0,none
2025_334,2025,Peru,male,undergrad,1,0,none
2025_335,2025,Kenya,male,undergrad,0,0,none
2025_336,2025,Germany,male,phd,0,0,none
2025_337,2025,India,female,phd,0,1,visual
2025_338,2025,India,female,phd,1,0,none
2025_339,2025,India,female,undergrad,1,0,none
2025_340,2025,Germany,non_binary,undergrad,1,0,none
2025_341,2025,USA,male,phd,1,1,motor
2025_342,2025,Germany,male,undergrad,1,1,cognitive
2025_343,2025,India,non_binary,phd,1,0,none
2025_344,2025,Peru,non_binary,phd,1,0,none
2025_345,2025,Brasil,non_binary,masters,1,0,none
2025_346,2025,India,female,masters,0,0,none
2025_347,2025,India,female,phd,1,0,none
2025_348,2025,USA,male,undergrad,1,0,none
2025_349,2025,Brazil,male,masters,0,0,none
2025_350,2025,USA,female,undergrad,1,0,none
2025_351,2025,UK,male,undergrad,0,0,none
2025_352,2025,USA,non_binary,undergrad,0,0,none
2025_353,2025,India,non_binary,undergrad,0,0,none
2025_354,2025,Brazil,male,phd,1,0,none
2025_355,2025,India,female,undergrad,1,0,none
2025_356,2025,Kenya,female,masters,1,0,none
2025_357,2025,Peru,female,undergrad,1,1,hearing
2025_358,2025,India,non_binary,masters,1,1,prefer_not_to_say
2025_359,2025,UK,male,masters,1,0,none
2025_360,2025,Peru,male,masters,1,1,multiple
2025_361,2025,Germany,male,undergrad,1,0,none
2025_362,2025,USA,non_binary,undergrad,0,0,none
2025_363,2025,Kenya,female,phd,1,0,none
2025_364,2025,Kenya,non_binary,phd,1,0,none
2025_365,2025,Kenya,male,phd,0,1,multiple
2025_366,2025,United Kingdom,male,masters,0,0,none
2025_367,2025,Peru,female,undergrad,1,0,none
2025_368,2025,Germany,female,masters,1,1,hearing
2025_369,2025,Peru,female,masters,0,1,multiple
2025_370,2025,Germany,male,undergrad,0,0,none
2025_371,2025,UK,female,masters,1,1,motor
2025_372,2025,Peru,non_binary,phd,0,0,none
2025_373,2025,Kenya,female,undergrad,1,1,multiple
2025_374,2025,Peru,male,masters,0,0,none
2025_375,2025,Germany,male,undergrad,1,0,none
2025_376,2025,UK,male,phd,1,1,motor
2025_377,2025,UK,female,undergrad,1,0,none
2025_378,2025,India,female,undergrad,1,0,none
2025_379,2025,USA,non_binary,undergrad,1,0,none
2025_380,2025,USA,non_binary,undergrad,0,0,none
2025_381,2025,Peru,female,phd,1,0,none
2025_382,2025,Peru,female,undergrad,1,0,none
2025_383,2025,UK,female,masters,0,0,none
2025_384,2025,Germany,male,undergrad,0,1,cognitive
2025_385,2025,Kenya,male,phd,1,0,none
2025_386,2025,Peru,female,undergrad,1,1,hearing
2025_387,2025,India,female,masters,1,1,hearing
2025_388,2025,Brazil,non_binary,phd,0,0,none
2025_389,2025,USA,female,phd,1,0,none
2025_390,2025,Germany,male,phd,1,1,cognitive
2025_391,2025,Peru,non_binary,phd,1,0,none
2025_392,2025,Peru,non_binary,undergrad,1,0,none
2025_393,2025,Brasil,male,undergrad,1,1,motor
2025_394,2025,Peru,female,undergrad,1,0,none
2025_395,2025,Brazil,male,masters,1,0,none
2025_396,2025,Peru,female,undergrad,1,0,none
2025_397,2025,Kenya,non_binary,undergrad,1,1,motor
2025_398,2025,Kenya,female,phd,1,0,none
2025_399,2025,USA,non_binary,undergrad,1,1,visual
2025_400,2025,Brazil,non_binary,masters,1,0,none
2025_401,2025,USA,non_binary,masters,0,0,none
2025_402,2025,Peru,female,undergrad,1,0,none
2025_403,2025,United Kingdom,female,masters,1,0,none
2025_404,2025,Germany,non_binary,undergrad,1,1,motor
2025_405,2025,Peru,male,phd,0,1,hearing
2025_406,2025,USA,female,undergrad,1,0,none
2025_407,2025,USA,female,undergrad,1,0,none
2025_408,2025,Peru,non_binary,masters,0,0,none
2025_409,2025,UK,non_binary,masters,1,1,cognitive
2025_410,2025,Brazil,non_binary,undergrad,1,0,none
2025_411,2025,Kenya,non_binary,phd,1,0,none
2025_412,2025,Peru,male,phd,0,0,none
2025_413,2025,India,female,phd,1,0,none
2025_414,2025,USA,non_binary,phd,1,1,motor
2025_415,2025,Germany,male,masters,1,0,none
2025_416,2025,UK,non_binary,masters,1,1,visual
2025_417,2025,Brazil,female,masters,1,0,none
2025_418,2025,Germany,female,masters,1,0,none
2025_419,2025,UK,male,undergrad,1,0,none
2025_420,2025,India,female,phd,1,0,none
2025_421,2025,USA,male,undergrad,1,0,none
2025_422,2025,USA,non_binary,undergrad,1,1,hearing
2025_423,2025,USA,female,undergrad,1,0,none
2025_424,2025,UK,female,undergrad,0,0,none
2025_425,2025,Brazil,female,phd,1,0,none
2025_426,2025,Germany,non_binary,masters,0,0,none
2025_427,2025,United States,male,undergrad,1,0,none
2025_428,2025,Germany,non_binary,undergrad,1,0,none
2025_429,2025,Kenya,non_binary,phd,0,0,none
2025_430,2025,Brasil,male,undergrad,0,0,none
2025_431,2025,Kenya,female,undergrad,0,0,none
2025_432,2025,USA,male,masters,1,0,none
2025_433,2025,Germany,non_binary,phd,1,0,none
2025_434,2025,India,male,phd,1,0,none
2025_435,2025,Brazil,non_binary,undergrad,1,0,none
2025_436,2025,Germany,non_binary,undergrad,0,1,cognitive
2025_437,2025,UK,male,masters,1,0,none
2025_438,2025,Peru,male,masters,0,0,none
2025_439,2025,Brazil,female,masters,1,0,none
2025_440,2025,UK,female,phd,1,0,none
2025_441,2025,UK,female,phd,1,0,none
2025_442,2025,UK,male,phd,1,0,none
2025_443,2025,Peru,male,undergrad,1,1,cognitive
2025_444,2025,USA,male,masters,1,1,visual
2025_445,2025,Brazil,non_binary,masters,1,0,none
2025_446,2025,India,female,masters,1,0,none
2025_447,2025,Brazil,non_binary,undergrad,1,0,none
2025_448,2025,Germany,female,undergrad,1,0,none
2025_449,2025,Brazil,female,phd,0,1,cognitive
2025_450,2025,Peru,female,masters,1,1,multiple
2025_451,2025,Kenya,male,phd,1,1,prefer_not_to_say
2025_452,2025,UK,female,undergrad,0,0,none
2025_453,2025,Brasil,female,masters,1,0,none
2025_454,2025,Brazil,male,undergrad,1,1,hearing
2025_455,2025,India,non_binary,phd,0,1,cognitive
2025_456,2025,Peru,male,undergrad,0,0,none
2025_457,2025,UK,non_binary,masters,1,0,none
2025_458,2025,UK,female,masters,1,1,cognitive
2025_459,2025,Kenya,male,undergrad,1,0,none
2025_460,2025,USA,male,phd,1,1,cognitive
2025_461,2025,Germany,male,undergrad,1,1,multiple
2025_462,2025,India,non_binary,undergrad,1,0,none
