student_id,year,day,attendance,engagement_score,difficulty,country,gender,education_level,accepted,has_disability,disability_type,completion,satisfaction,self_reported_learning,final_survey_missing
2025_159,2025,15,1,3.54,3,Brazil,non_binary,masters,1,1,cognitive,1.0,5.0,5.0,0
2025_622,2025,3,1,3.44,4,Peru,non_binary,phd,1,0,none,0.0,2.16,2.41,0
2025_544,2025,1,1,4.36,4,USA,male,masters,1,0,none,0.0,2.28,3.45,0
2024_840,2024,8,1,4.49,3,Germany,female,undergrad,1,0,none,1.0,4.04,3.52,0
2025_924,2025,6,1,4.74,4,Brazil,non_binary,phd,1,0,none,0.0,3.35,4.08,0
2024_17,2024,6,1,1.5,2,Germany,non_binary,undergrad,1,0,none,1.0,4.7,4.04,0
2025_1135,2025,5,1,3.03,2,India,non_binary,undergrad,1,1,cognitive,1.0,4.36,4.4,0
2025_654,2025,7,1,4.57,3,UK,male,phd,1,1,cognitive,1.0,5.0,5.0,0
2024_1132,2024,13,1,2.35,2,Germany,male,masters,1,0,none,1.0,4.31,5.0,0
2024_581,2024,15,1,3.43,4,Peru,male,masters,1,0,none,1.0,4.6,5.0,0
2025_650,2025,1,1,1.37,3,India,non_binary,phd,1,1,motor,1.0,4.4,4.5,0
2024_310,2024,7,1,4.98,4,USA,male,masters,1,0,none,0.0,3.31,3.45,0
2025_1125,2025,10,1,1.62,2,Peru,female,masters,1,0,none,1.0,3.81,4.84,0
2025_1145,2025,1,1,3.39,4,India,male,phd,1,0,none,0.0,4.39,2.48,0
2025_1165,2025,7,1,4.47,3,Brazil,female,undergrad,1,0,none,0.0,3.26,3.0,0
2025_892,2025,7,1,4.32,3,USA,male,phd,1,0,none,0.0,3.85,2.65,0
2024_453,2024,11,1,3.69,4,USA,male,undergrad,1,0,none,1.0,5.0,5.0,0
2025_282,2025,11,1,3.8,4,Germany,female,undergrad,1,0,none,1.0,5.0,5.0,0
2025_1073,2025,12,1,2.31,2,USA,female,undergrad,1,0,none,1.0,3.17,4.95,0
2025_908,2025,6,1,4.8,4,Kenya,female,undergrad,1,1,multiple,0.0,3.33,3.39,0
2025_888,2025,2,1,3.04,3,UK,male,phd,1,1,visual,0.0,2.95,3.69,0
2024_179,2024,13,1,3.84,4,Germany,female,phd,1,0,none,1.0,5.0,4.04,0
2024_308,2024,4,1,3.29,2,UK,non_binary,undergrad,1,0,none,1.0,3.64,3.2,0
2024_380,2024,11,1,2.59,2,USA,non_binary,masters,1,1,cognitive,1.0,4.21,3.25,0
2025_634,2025,8,1,4.98,3,Brazil,non_binary,masters,1,0,none,1.0,4.07,3.09,0
2025_397,2025,3,1,2.88,2,Kenya,non_binary,undergrad,1,1,motor,0.0,2.98,2.94,0
2024_67,2024,8,1,2.11,3,Germany,female,phd,1,0,none,1.0,2.78,3.49,0
2024_249,2024,13,1,3.45,2,Brazil,female,undergrad,1,1,multiple,1.0,5.0,5.0,0
2024_585,2024,3,1,4.06,2,Kenya,male,phd,1,0,none,1.0,4.27,4.31,0
2024_929,2024,4,1,2.56,4,Brazil,non_binary,masters,1,0,none,1.0,4.62,4.79,0
2025_650,2025,5,1,2.14,4,India,non_binary,phd,1,1,motor,1.0,4.4,4.5,0
2025_590,2025,5,1,4.26,3,Brazil,male,undergrad,1,0,none,0.0,3.05,2.85,0
2025_932,2025,5,1,4.16,2,India,male,phd,1,0,none,0.0,3.08,3.67,0
2025_1069,2025,6,1,3.99,3,Peru,female,masters,1,0,none,1.0,4.23,3.6,0
2025_1182,2025,7,1,3.34,2,Peru,non_binary,masters,1,0,none,1.0,3.91,3.99,0
2024_231,2024,2,1,3.08,3,UK,non_binary,undergrad,1,1,visual,0.0,3.47,3.73,0
2025_320,2025,1,1,4.09,3,Peru,male,masters,1,0,none,1.0,4.69,5.0,0
2024_584,2024,1,1,3.46,2,Germany,male,undergrad,1,0,none,1.0,4.56,5.0,0
2025_522,2025,5,1,5.0,2,Kenya,male,masters,1,0,none,0.0,3.74,3.68,0
2024_611,2024,3,1,2.29,3,India,male,undergrad,1,1,visual,1.0,4.63,4.22,0
2024_898,2024,1,1,1.63,4,Peru,female,phd,1,0,none,0.0,2.59,2.24,0
2024_561,2024,3,1,3.13,4,Peru,male,undergrad,1,0,none,1.0,4.68,4.39,0
2025_1013,2025,2,1,2.72,2,Kenya,male,phd,1,0,none,1.0,4.21,3.38,0
2024_159,2024,6,1,2.8,3,Peru,female,undergrad,1,0,none,1.0,5.0,4.15,0
2025_31,2025,2,1,3.47,3,UK,male,phd,1,0,none,0.0,3.1,3.98,0
2024_148,2024,4,1,1.42,2,Germany,female,phd,1,0,none,0.0,3.62,2.79,0
2025_377,2025,4,1,4.12,4,UK,female,undergrad,1,0,none,1.0,5.0,4.14,0
2024_452,2024,1,1,3.43,3,UK,female,phd,1,0,none,1.0,4.12,4.06,0
2024_35,2024,2,1,3.29,2,India,female,masters,1,0,none,0.0,3.03,2.4,0
2025_518,2025,12,1,4.21,4,Brazil,male,undergrad,1,1,hearing,1.0,4.66,3.95,0
2025_695,2025,3,1,4.03,2,Peru,male,phd,1,0,none,1.0,4.64,4.87,0
2024_240,2024,7,1,2.73,4,Kenya,female,masters,1,0,none,1.0,4.05,3.26,0
2025_1060,2025,9,1,3.76,2,Peru,female,phd,1,1,visual,1.0,4.59,5.0,0
2025_522,2025,2,1,3.27,4,Kenya,male,masters,1,0,none,0.0,3.74,3.68,0
2024_376,2024,5,1,4.75,2,Peru,male,undergrad,1,0,none,0.0,4.13,3.63,0
2025_816,2025,3,1,2.17,2,UK,female,phd,1,1,hearing,0.0,3.05,3.02,0
2025_165,2025,8,1,1.76,3,India,male,phd,1,0,none,0.0,2.64,3.42,0
2025_1083,2025,13,1,3.39,2,Kenya,male,undergrad,1,0,none,1.0,4.22,3.61,0
2024_366,2024,1,1,3.3,4,USA,female,phd,1,0,none,1.0,4.99,4.86,0
2024_624,2024,3,1,3.52,3,USA,non_binary,undergrad,1,0,none,0.0,3.54,2.09,0
2024_38,2024,9,1,2.37,3,UK,male,phd,1,0,none,1.0,4.25,4.28,0
2025_840,2025,4,1,2.31,4,Brazil,male,phd,1,1,hearing,0.0,3.37,3.12,0
2024_793,2024,9,1,3.64,4,Kenya,female,phd,1,1,multiple,1.0,4.56,5.0,0
2024_1037,2024,3,1,2.98,3,Peru,non_binary,undergrad,1,0,none,1.0,5.0,5.0,0
2024_110,2024,3,1,3.5,3,UK,female,phd,1,0,none,0.0,2.81,3.5,0
2024_654,2024,2,1,2.67,4,Brazil,male,masters,1,1,multiple,1.0,3.72,4.1,0
2025_1122,2025,5,1,2.0,2,Germany,male,phd,1,0,none,1.0,4.63,4.94,0
2025_258,2025,4,1,2.71,2,India,male,undergrad,1,0,none,1.0,4.33,3.98,0
2025_247,2025,3,1,3.43,2,Brazil,female,phd,1,0,none,0.0,2.05,3.25,0
2025_311,2025,13,1,3.12,3,USA,female,phd,1,0,none,1.0,5.0,4.92,0
2024_507,2024,13,1,3.33,3,Peru,non_binary,phd,1,0,none,1.0,5.0,4.21,0
2025_138,2025,3,1,1.89,2,Peru,non_binary,phd,1,1,visual,1.0,4.4,3.39,0
2024_466,2024,7,1,3.21,3,India,female,undergrad,1,0,none,1.0,3.52,3.71,0
2025_1068,2025,6,1,4.95,2,Peru,male,undergrad,1,0,none,0.0,0.0,0.0,1
2025_560,2025,7,1,2.46,4,Brazil,male,undergrad,1,1,hearing,1.0,4.0,4.42,0
2025_855,2025,3,1,5.0,3,India,female,undergrad,1,0,none,0.0,2.82,2.92,0
2025_566,2025,3,1,2.41,2,Brazil,non_binary,phd,1,1,cognitive,1.0,3.71,4.36,0
2024_12,2024,5,1,1.95,2,UK,female,phd,1,1,cognitive,0.0,2.91,3.02,0
2024_1020,2024,11,1,1.42,2,Germany,non_binary,undergrad,1,0,none,1.0,3.42,4.79,0
2024_934,2024,2,1,4.5,4,Peru,male,undergrad,1,0,none,0.0,2.0,2.7,0
2024_1040,2024,1,1,2.67,3,Brazil,female,masters,1,1,hearing,0.0,2.19,2.77,0
2024_633,2024,10,1,3.22,4,USA,female,masters,1,0,none,1.0,4.96,4.52,0
2024_991,2024,5,1,3.43,4,Brazil,non_binary,masters,1,1,hearing,1.0,4.58,3.2,0
2024_514,2024,6,1,3.91,3,UK,male,masters,1,0,none,1.0,3.98,3.66,0
2025_567,2025,2,1,3.03,2,UK,non_binary,undergrad,1,0,none,1.0,4.41,4.41,0
2025_584,2025,9,1,2.96,4,India,non_binary,undergrad,1,0,none,1.0,4.01,5.0,0
2024_131,2024,7,1,3.28,3,UK,non_binary,masters,1,0,none,1.0,4.01,5.0,0
2024_352,2024,2,1,2.8,3,Brazil,female,masters,1,1,hearing,1.0,3.58,4.11,0
2025_691,2025,13,1,3.96,3,Brazil,male,masters,1,0,none,1.0,4.45,4.09,0
2024_157,2024,3,1,1.74,2,Kenya,male,masters,1,0,none,0.0,3.03,2.77,0
2024_651,2024,2,1,3.01,4,Kenya,male,masters,1,0,none,0.0,3.61,3.01,0
2025_74,2025,3,1,5.0,2,UK,male,phd,1,0,none,0.0,2.76,2.53,0
2025_275,2025,5,1,4.91,2,Brazil,male,undergrad,1,0,none,0.0,3.57,2.49,0
2024_1187,2024,4,1,2.49,4,USA,male,undergrad,1,0,none,0.0,2.18,3.1,0
2025_375,2025,5,1,2.82,2,Germany,male,undergrad,1,0,none,1.0,5.0,2.94,0
2025_971,2025,3,1,3.64,3,Kenya,non_binary,undergrad,1,1,prefer_not_to_say,0.0,4.26,2.65,0
2024_637,2024,1,1,4.01,4,Peru,female,masters,1,0,none,0.0,1.42,1.38,0
2025_846,2025,5,1,3.65,3,Germany,non_binary,undergrad,1,1,motor,0.0,3.49,4.27,0
2025_909,2025,4,1,4.3,4,Kenya,male,phd,1,0,none,1.0,4.01,5.0,0
2025_1060,2025,2,1,1.89,4,Peru,female,phd,1,1,visual,1.0,4.59,5.0,0
2025_182,2025,10,1,3.11,2,Peru,male,masters,1,0,none,1.0,5.0,5.0,0
2025_837,2025,2,1,2.84,2,USA,female,masters,1,0,none,1.0,4.38,4.77,0
2025_947,2025,10,1,2.77,4,Germany,male,masters,1,0,none,1.0,4.48,5.0,0
2024_101,2024,5,1,3.02,4,Kenya,male,masters,1,0,none,1.0,4.24,4.83,0
2025_14,2025,11,1,1.55,3,Kenya,female,undergrad,1,0,none,1.0,5.0,5.0,0
2024_93,2024,1,1,2.43,2,USA,male,phd,1,0,none,1.0,3.72,3.41,0
2025_1064,2025,8,1,2.48,4,Brazil,female,masters,1,0,none,1.0,3.56,3.51,0
2025_1041,2025,1,1,2.12,3,Peru,non_binary,undergrad,1,1,visual,1.0,3.55,4.02,0
2025_807,2025,2,1,2.79,3,Germany,male,masters,1,0,none,0.0,4.04,3.77,0
2024_529,2024,6,1,5.0,2,Brazil,male,masters,1,0,none,1.0,4.33,4.08,0
2025_839,2025,5,1,4.32,4,Peru,female,masters,1,1,hearing,1.0,4.39,4.49,0
2025_144,2025,2,1,2.49,3,Germany,male,phd,1,1,multiple,0.0,1.96,2.74,0
2024_412,2024,2,1,4.31,4,Kenya,non_binary,undergrad,1,0,none,0.0,3.21,2.03,0
2024_208,2024,9,1,3.15,2,UK,non_binary,masters,1,1,cognitive,1.0,5.0,5.0,0
2025_679,2025,9,1,3.06,3,Brazil,female,undergrad,1,0,none,1.0,3.52,3.41,0
2024_520,2024,2,1,3.0,3,Kenya,female,undergrad,1,1,cognitive,1.0,3.62,4.16,0
2025_135,2025,8,1,5.0,3,Kenya,female,undergrad,1,0,none,1.0,5.0,4.06,0
2025_21,2025,4,1,3.41,4,Germany,male,masters,1,0,none,1.0,3.78,2.98,0
2025_234,2025,1,1,1.66,2,USA,non_binary,phd,1,0,none,0.0,2.05,2.77,0
2025_571,2025,3,1,3.86,2,Brazil,non_binary,phd,1,1,visual,1.0,4.42,5.0,0
2025_479,2025,5,1,3.13,2,Germany,male,undergrad,1,0,none,1.0,4.41,2.95,0
2025_244,2025,11,1,1.84,2,UK,female,masters,1,0,none,1.0,4.64,4.78,0
2024_71,2024,1,1,2.51,2,India,female,undergrad,1,0,none,1.0,4.41,4.56,0
2024_1101,2024,2,1,4.03,4,Kenya,non_binary,undergrad,1,0,none,1.0,5.0,4.25,0
2025_1133,2025,5,1,4.77,2,UK,female,undergrad,1,0,none,0.0,4.03,3.26,0
2024_383,2024,4,1,2.07,2,Kenya,non_binary,masters,1,0,none,0.0,2.78,3.69,0
2024_590,2024,8,1,2.52,3,Peru,female,masters,1,1,visual,1.0,3.58,3.82,0
2025_381,2025,3,1,4.71,4,Peru,female,phd,1,0,none,1.0,4.13,3.87,0
2024_775,2024,1,1,3.84,2,Peru,female,phd,1,0,none,0.0,3.03,4.05,0
2025_1161,2025,9,1,3.73,3,Germany,male,phd,1,0,none,1.0,3.8,3.28,0
2024_577,2024,5,1,1.8,2,USA,male,undergrad,1,0,none,1.0,3.29,3.73,0
2025_464,2025,3,1,3.63,4,USA,female,phd,1,0,none,0.0,3.35,2.26,0
2024_917,2024,1,1,3.59,3,Germany,non_binary,undergrad,1,0,none,0.0,3.38,3.27,0
2024_953,2024,5,1,3.71,3,Kenya,non_binary,phd,1,0,none,0.0,3.55,3.66,0
2025_470,2025,3,1,3.58,3,UK,non_binary,phd,1,0,none,1.0,3.18,4.53,0
2025_241,2025,7,1,3.56,2,Peru,non_binary,undergrad,1,0,none,1.0,4.62,4.67,0
2025_1073,2025,7,1,3.7,4,USA,female,undergrad,1,0,none,1.0,3.17,4.95,0
2025_614,2025,1,1,2.65,2,UK,non_binary,undergrad,1,0,none,0.0,2.44,1.47,0
2025_355,2025,2,1,2.22,3,India,female,undergrad,1,0,none,1.0,3.69,3.67,0
2025_868,2025,1,1,3.44,4,Brazil,non_binary,phd,1,0,none,0.0,2.86,2.29,0
2025_378,2025,6,1,3.65,2,India,female,undergrad,1,0,none,1.0,3.94,3.36,0
2025_110,2025,6,1,2.1,2,UK,male,undergrad,1,1,cognitive,0.0,2.81,3.07,0
2025_1083,2025,6,1,2.8,3,Kenya,male,undergrad,1,0,none,1.0,4.22,3.61,0
2024_779,2024,7,1,4.16,4,Peru,non_binary,phd,1,0,none,1.0,5.0,3.73,0
2025_989,2025,2,1,3.58,2,Kenya,non_binary,phd,1,0,none,0.0,3.55,3.38,0
2024_823,2024,8,1,3.09,2,Peru,male,undergrad,1,1,visual,1.0,4.36,4.55,0
2025_713,2025,2,1,3.52,2,Brazil,non_binary,masters,1,0,none,1.0,4.42,5.0,0
2025_1065,2025,8,1,2.54,2,USA,male,phd,1,0,none,1.0,5.0,3.69,0
2025_540,2025,3,1,3.19,2,Brazil,male,masters,1,0,none,0.0,3.64,3.34,0
2025_884,2025,3,1,2.15,4,Peru,non_binary,phd,1,0,none,1.0,4.05,5.0,0
2024_1158,2024,9,1,2.04,3,Peru,female,masters,1,0,none,1.0,4.64,4.09,0
2025_991,2025,7,1,2.68,4,UK,male,undergrad,1,1,multiple,1.0,3.72,3.8,0
2024_261,2024,12,1,3.98,3,Germany,male,undergrad,1,0,none,1.0,4.55,4.9,0
2025_556,2025,1,1,5.0,4,Peru,female,undergrad,1,0,none,0.0,3.09,2.95,0
2024_823,2024,1,1,2.69,3,Peru,male,undergrad,1,1,visual,1.0,4.36,4.55,0
2024_1117,2024,6,1,2.72,2,USA,female,phd,1,0,none,0.0,3.06,3.45,0
2025_148,2025,6,1,3.61,2,India,male,masters,1,1,hearing,1.0,3.86,2.7,0
2025_1051,2025,1,1,3.59,2,Kenya,male,masters,1,0,none,0.0,3.68,4.44,0
2025_363,2025,4,1,3.58,4,Kenya,female,phd,1,0,none,0.0,2.62,3.19,0
2025_1069,2025,5,1,3.55,2,Peru,female,masters,1,0,none,1.0,4.23,3.6,0
2025_947,2025,1,1,5.0,2,Germany,male,masters,1,0,none,1.0,4.48,5.0,0
2025_928,2025,2,1,3.09,4,UK,male,phd,1,0,none,0.0,3.71,2.3,0
2024_576,2024,3,1,2.6,2,Brazil,non_binary,phd,1,0,none,0.0,3.02,1.74,0
2024_351,2024,9,1,3.12,3,Germany,male,masters,1,0,none,1.0,4.12,5.0,0
2025_870,2025,5,1,3.47,4,USA,female,masters,1,0,none,0.0,4.43,1.63,0
2025_196,2025,9,1,4.1,3,Brazil,female,phd,1,0,none,1.0,3.76,3.67,0
2024_185,2024,1,1,3.74,4,Peru,male,masters,1,0,none,1.0,4.38,3.18,0
2025_708,2025,3,1,1.39,2,Kenya,female,masters,1,1,cognitive,0.0,3.28,3.26,0
2024_464,2024,1,1,2.63,4,Germany,female,undergrad,1,0,none,0.0,3.8,3.69,0
2024_663,2024,2,1,3.25,3,UK,female,undergrad,1,0,none,1.0,3.72,3.67,0
2024_58,2024,2,1,3.35,3,Brazil,female,undergrad,1,0,none,1.0,3.2,4.74,0
2025_1039,2025,10,1,2.92,3,Kenya,female,phd,1,0,none,1.0,4.35,4.1,0
2024_805,2024,11,1,4.87,3,India,male,phd,1,0,none,1.0,4.38,4.16,0
2025_941,2025,3,1,3.56,4,UK,male,masters,1,1,cognitive,0.0,2.99,2.83,0
2025_197,2025,1,1,3.09,2,Germany,male,undergrad,1,1,multiple,0.0,2.84,3.18,0
2024_7,2024,5,1,2.42,3,USA,male,masters,1,0,none,1.0,4.14,4.32,0
2025_208,2025,1,1,4.76,3,Germany,female,phd,1,0,none,1.0,3.89,4.38,0
2024_750,2024,11,1,1.73,3,USA,male,undergrad,1,0,none,1.0,3.96,4.87,0
2025_34,2025,7,1,2.76,3,Peru,non_binary,masters,1,0,none,1.0,2.68,3.47,0
2025_521,2025,3,1,5.0,4,Germany,female,undergrad,1,0,none,1.0,3.47,2.99,0
2025_90,2025,7,1,5.0,4,Peru,non_binary,masters,1,0,none,0.0,3.49,3.3,0
2024_632,2024,4,1,3.78,4,Germany,non_binary,phd,1,1,prefer_not_to_say,0.0,2.73,2.09,0
2025_100,2025,5,1,2.38,4,Peru,male,phd,1,0,none,0.0,2.68,2.85,0
2025_1108,2025,2,1,3.54,3,USA,female,undergrad,1,0,none,0.0,3.7,3.89,0
2024_855,2024,13,1,4.21,4,Germany,non_binary,phd,1,0,none,1.0,4.77,4.34,0
2024_515,2024,4,1,4.15,4,Brazil,female,masters,1,0,none,1.0,5.0,3.28,0
2025_638,2025,9,1,4.02,4,Peru,male,phd,1,0,none,1.0,4.83,4.31,0
2025_1130,2025,10,1,3.32,3,India,female,masters,1,1,hearing,1.0,4.49,5.0,0
2025_487,2025,1,1,5.0,4,UK,non_binary,undergrad,1,0,none,1.0,4.62,4.38,0
2024_275,2024,5,1,5.0,4,India,female,phd,1,0,none,1.0,4.41,4.92,0
2024_537,2024,7,1,2.74,2,UK,female,masters,1,0,none,1.0,5.0,5.0,0
2025_694,2025,2,1,3.01,2,Germany,non_binary,undergrad,1,0,none,1.0,4.54,3.65,0
2025_420,2025,4,1,2.72,2,India,female,phd,1,0,none,0.0,2.29,2.27,0
2024_1104,2024,3,1,1.45,3,Kenya,female,masters,1,1,motor,1.0,4.19,2.41,0
2025_301,2025,8,1,3.47,2,Germany,female,masters,1,0,none,0.0,3.38,3.73,0
2024_1047,2024,1,1,3.7,2,Germany,male,masters,1,0,none,1.0,3.72,4.56,0
2024_142,2024,3,1,2.0,4,UK,female,masters,1,1,prefer_not_to_say,1.0,3.23,2.97,0
2025_1094,2025,1,1,1.93,3,Kenya,female,phd,1,0,none,0.0,2.86,1.78,0
2024_947,2024,4,1,3.69,2,Brazil,male,phd,1,0,none,1.0,4.01,4.59,0
2024_1083,2024,3,1,3.49,4,Peru,male,masters,1,0,none,0.0,2.53,3.27,0
2024_618,2024,13,1,1.58,3,Peru,male,masters,1,0,none,1.0,4.34,5.0,0
2025_608,2025,6,1,3.08,4,India,male,undergrad,1,0,none,1.0,3.68,5.0,0
2024_591,2024,5,1,2.18,3,UK,non_binary,phd,1,0,none,1.0,3.98,4.22,0
2024_970,2024,1,1,2.29,4,Kenya,female,undergrad,1,1,multiple,0.0,2.82,3.57,0
2024_386,2024,2,1,3.89,4,Peru,female,masters,1,0,none,1.0,3.7,3.36,0
2025_101,2025,3,1,4.3,2,Kenya,female,masters,1,0,none,0.0,2.55,2.99,0
2025_519,2025,1,1,4.42,4,UK,female,undergrad,1,0,none,0.0,0.0,0.0,1
2024_393,2024,6,1,3.26,4,India,non_binary,phd,1,0,none,0.0,0.0,0.0,1
2024_641,2024,5,1,4.53,2,Germany,non_binary,phd,1,1,multiple,1.0,3.61,3.59,0
2024_688,2024,5,1,3.22,4,Brazil,non_binary,phd,1,0,none,1.0,4.12,3.99,0
2025_196,2025,2,1,3.44,3,Brazil,female,phd,1,0,none,1.0,3.76,3.67,0
2024_725,2024,12,1,2.75,4,Germany,female,phd,1,1,hearing,1.0,4.57,5.0,0
2024_94,2024,5,1,3.44,3,Germany,non_binary,masters,1,0,none,0.0,3.66,3.25,0
2025_918,2025,5,1,1.7,4,Brazil,non_binary,phd,1,0,none,0.0,3.17,3.32,0
2024_241,2024,6,1,2.5,3,India,female,phd,1,0,none,1.0,4.45,3.59,0
2024_275,2024,10,1,2.77,3,India,female,phd,1,0,none,1.0,4.41,4.92,0
2024_989,2024,3,1,4.03,4,Kenya,male,phd,1,0,none,1.0,4.79,5.0,0
2025_432,2025,4,1,2.55,3,USA,male,masters,1,0,none,1.0,3.36,4.45,0
2025_250,2025,5,1,2.5,2,Peru,non_binary,undergrad,1,0,none,0.0,3.55,3.07,0
2024_131,2024,11,1,3.24,2,UK,non_binary,masters,1,0,none,1.0,4.01,5.0,0
2024_944,2024,6,1,3.37,4,Germany,male,masters,1,0,none,1.0,4.52,4.91,0
2025_1048,2025,4,1,4.79,2,Brazil,male,phd,1,1,visual,0.0,2.92,3.27,0
2024_427,2024,3,1,3.91,4,UK,male,masters,1,0,none,1.0,4.38,4.53,0
2025_760,2025,7,1,5.0,3,USA,non_binary,phd,1,0,none,1.0,5.0,4.57,0
2025_1026,2025,9,1,4.83,2,India,non_binary,masters,1,0,none,1.0,5.0,4.95,0
2025_1125,2025,8,1,2.74,4,Peru,female,masters,1,0,none,1.0,3.81,4.84,0
2024_360,2024,12,1,4.48,4,UK,female,phd,1,1,motor,1.0,4.2,4.94,0
2024_810,2024,2,1,3.21,4,Peru,male,phd,1,1,prefer_not_to_say,0.0,3.66,4.36,0
2025_1130,2025,3,1,3.78,4,India,female,masters,1,1,hearing,1.0,4.49,5.0,0
2025_1195,2025,8,1,2.09,2,UK,female,phd,1,1,prefer_not_to_say,1.0,5.0,4.45,0
2024_304,2024,2,1,3.81,4,UK,male,undergrad,1,0,none,1.0,4.02,4.0,0
2025_69,2025,8,1,3.25,3,Kenya,male,masters,1,0,none,1.0,4.49,3.6,0
2024_577,2024,4,1,4.28,3,USA,male,undergrad,1,0,none,1.0,3.29,3.73,0
2025_208,2025,4,1,2.68,2,Germany,female,phd,1,0,none,1.0,3.89,4.38,0
2024_142,2024,6,1,4.03,2,UK,female,masters,1,1,prefer_not_to_say,1.0,3.23,2.97,0
2024_886,2024,6,1,3.59,2,Kenya,male,undergrad,1,1,hearing,0.0,3.12,2.87,0
2024_882,2024,1,1,3.12,3,Peru,non_binary,masters,1,0,none,1.0,3.94,3.07,0
2025_722,2025,3,1,3.51,2,Germany,male,masters,1,0,none,1.0,3.93,2.95,0
2025_83,2025,3,1,4.58,4,Germany,female,undergrad,1,0,none,0.0,3.75,2.51,0
2025_784,2025,8,1,4.35,4,USA,male,phd,1,0,none,1.0,3.9,3.53,0
2024_275,2024,1,1,3.57,4,India,female,phd,1,0,none,1.0,4.41,4.92,0
2024_764,2024,3,1,2.7,2,Germany,male,phd,1,0,none,1.0,3.51,4.78,0
2024_1116,2024,5,1,2.61,2,Brazil,female,phd,1,0,none,1.0,5.0,4.55,0
2024_527,2024,10,1,2.11,2,Peru,non_binary,undergrad,1,0,none,1.0,4.59,3.9,0
2025_1131,2025,1,1,3.12,4,India,male,phd,1,0,none,1.0,4.13,3.94,0
2024_1111,2024,1,1,2.57,4,India,non_binary,phd,1,1,visual,1.0,4.83,4.52,0
2025_1036,2025,9,1,4.41,2,Kenya,female,masters,1,1,visual,1.0,3.98,4.08,0
2024_1132,2024,11,1,3.53,3,Germany,male,masters,1,0,none,1.0,4.31,5.0,0
2024_1132,2024,12,1,3.45,4,Germany,male,masters,1,0,none,1.0,4.31,5.0,0
2025_275,2025,4,1,3.32,3,Brazil,male,undergrad,1,0,none,0.0,3.57,2.49,0
2025_390,2025,4,1,2.08,2,Germany,male,phd,1,1,cognitive,1.0,4.81,4.3,0
2025_560,2025,3,1,3.64,4,Brazil,male,undergrad,1,1,hearing,1.0,4.0,4.42,0
2024_464,2024,5,1,4.49,3,Germany,female,undergrad,1,0,none,0.0,3.8,3.69,0
2024_948,2024,1,1,4.01,2,Peru,male,undergrad,1,0,none,0.0,2.71,2.86,0
2024_585,2024,8,1,2.28,2,Kenya,male,phd,1,0,none,1.0,4.27,4.31,0
2024_1120,2024,5,1,2.29,2,USA,non_binary,undergrad,1,1,motor,0.0,0.0,0.0,1
2025_964,2025,12,1,2.37,4,India,non_binary,undergrad,1,1,visual,1.0,4.95,5.0,0
2025_948,2025,9,1,2.27,2,Germany,male,phd,1,0,none,1.0,3.44,3.71,0
2025_390,2025,6,1,3.52,3,Germany,male,phd,1,1,cognitive,1.0,4.81,4.3,0
2024_399,2024,11,1,2.55,3,Germany,non_binary,masters,1,0,none,1.0,4.55,4.44,0
2024_1182,2024,1,1,2.23,3,UK,female,undergrad,1,0,none,1.0,4.11,3.71,0
2024_745,2024,2,1,4.39,3,Kenya,male,phd,1,0,none,0.0,4.29,2.89,0
2024_886,2024,1,1,3.27,2,Kenya,male,undergrad,1,1,hearing,0.0,3.12,2.87,0
2025_472,2025,2,1,4.28,3,India,female,undergrad,1,0,none,0.0,3.48,4.71,0
2025_240,2025,9,1,4.42,2,India,non_binary,undergrad,1,0,none,1.0,4.86,4.63,0
2025_178,2025,9,1,3.19,4,India,male,masters,1,0,none,1.0,3.73,5.0,0
2025_482,2025,3,1,3.26,3,Brazil,female,undergrad,1,1,visual,1.0,3.51,4.01,0
2025_305,2025,2,1,3.54,2,Peru,non_binary,phd,1,1,visual,0.0,3.41,3.49,0
2025_680,2025,1,1,4.9,3,UK,female,phd,1,0,none,1.0,3.72,2.3,0
2024_949,2024,9,1,2.68,2,Peru,non_binary,undergrad,1,0,none,1.0,3.74,5.0,0
2024_456,2024,8,1,4.43,3,India,non_binary,undergrad,1,1,motor,1.0,4.29,3.23,0
2025_821,2025,2,1,2.76,3,Kenya,male,undergrad,1,0,none,0.0,3.62,2.44,0
2025_129,2025,6,1,3.45,2,Germany,female,undergrad,1,1,cognitive,1.0,4.17,4.64,0
2024_871,2024,4,1,5.0,2,UK,non_binary,phd,1,0,none,0.0,3.12,3.59,0
2024_1021,2024,6,1,4.76,3,Kenya,female,undergrad,1,1,hearing,0.0,3.12,3.68,0
2024_1087,2024,1,1,3.59,3,Kenya,female,masters,1,0,none,0.0,3.08,4.44,0
2024_201,2024,3,1,3.98,3,Brazil,male,phd,1,0,none,1.0,3.65,3.63,0
2024_802,2024,9,1,4.7,2,Germany,non_binary,masters,1,0,none,1.0,4.08,5.0,0
2024_1048,2024,1,1,5.0,3,UK,non_binary,phd,1,0,none,0.0,3.51,3.44,0
2025_923,2025,2,1,3.55,4,USA,non_binary,phd,1,0,none,1.0,4.39,4.32,0
2024_1116,2024,10,1,3.36,2,Brazil,female,phd,1,0,none,1.0,5.0,4.55,0
2024_366,2024,4,1,5.0,3,USA,female,phd,1,0,none,1.0,4.99,4.86,0
2024_621,2024,9,1,3.29,4,UK,female,phd,1,0,none,1.0,5.0,5.0,0
2025_975,2025,4,1,2.65,3,Germany,female,undergrad,1,0,none,1.0,3.8,3.41,0
